property_id;street_address;city;zipcode;state;latitude;longitude;beds;baths;living_area;lot_area
2340240005;2039 W 99th St;Los Angeles;90047;CA;33.946514;-118.314845;3;1;1134;5416
1360709781;934 S Mott St;Los Angeles;90023;CA;34.032119;-118.21338;4;2;1980;3369
1740856512;11630 Moraga Ln;Los Angeles;90049;CA;34.086886;-118.467835;7;13;19127;47184
2918805134;1132 W 65th Pl;Los Angeles;90044;CA;33.979631;-118.294874;2;1;1060;4003
2387679550;10512 Parmelee Ave;Los Angeles;90002;CA;33.940567;-118.250204;3;1;997;5600
1049829065;2357 Hermits Gln;Los Angeles;90046;CA;34.111334;-118.383344;3;2;1750;22960
2964198139;444 Museum Dr;Los Angeles;90065;CA;34.103854;-118.208374;3;3;1704;3929
2129104473;1938 Fairburn Ave;Los Angeles;90025;CA;34.05241;-118.425707;6;6;5700;6665
1045059024;8755 Skyline Dr;Los Angeles;90046;CA;34.115386;-118.385553;4;5;4428;6098
1472640225;626 E 137th St;Los Angeles;90059;CA;33.907051;-118.264236;3;2;1334;5001
2223464988;55 Fremont Pl;Los Angeles;90005;CA;34.060362;-118.326845;7;8;10567;68716
1198315288;2124 Scott Ave;Los Angeles;90026;CA;34.081984;-118.261761;1;1;634;2494
2728923785;11016 Ruthelen St;Los Angeles;90047;CA;33.934563;-118.310911;3;1;1070;10463
2464523848;2753 Angelo Dr;Los Angeles;90077;CA;34.122319;-118.444157;4;3;2693;847107
1110070424;2517 Virginia Rd;Los Angeles;90016;CA;34.033255;-118.33918;3;2;1675;6117
1007681284;1380 Mockingbird Pl;Los Angeles;90069;CA;34.095123;-118.389872;6;11;14000;67115
2341500750;13126 Garden Land Rd;Los Angeles;90049;CA;34.121077;-118.508505;4;6;4400;160841
1069545897;2016 W 68th St;Los Angeles;90047;CA;33.977566;-118.313992;3;1;1292;5441
1172453612;4316 W 30th St;Los Angeles;90016;CA;34.027438;-118.340981;3;2;1383;3435
1400483914;3002 Farmdale Ave;Los Angeles;90016;CA;34.027433;-118.345804;3;4;1544;3781
2564067479;736 N Edgemont St;Los Angeles;90029;CA;34.084702;-118.295701;3;2;1400;5626
1182868480;2664 LA Cuesta Dr;Los Angeles;90046;CA;34.11957;-118.353941;4;3;2902;7998
1292653946;2532 Canyon Oak Dr;Los Angeles;90068;CA;34.115914;-118.314466;2;3;2083;12667
2524410218;11798 Kearsarge St;Los Angeles;90049;CA;34.060649;-118.470288;3;3;;22381
2242640502;2100 W 96th St;Los Angeles;90047;CA;33.948869;-118.315673;3;2;1374;5100
2815268973;827 E 116th Pl;Los Angeles;90059;CA;33.928533;-118.259933;4;2;1529;6709
1151527822;7610 Woodrow Wilson Dr;Los Angeles;90046;CA;34.122218;-118.36171;4;3;2630;5397
1497114503;2355 S Dunsmuir Ave;Los Angeles;90016;CA;34.035812;-118.358588;4;3;1730;3505
2069937529;12012 National Blvd;Los Angeles;90064;CA;34.021034;-118.441366;4;2;1933;5767
2244921948;843 N Cherokee Ave;Los Angeles;90038;CA;34.086535;-118.335527;2;1;1342;6255
2669716426;6526 Leland Way;Los Angeles;90028;CA;34.096742;-118.332514;2;1;1192;6399
1280195749;2792 Fyler Pl;Los Angeles;90065;CA;34.131478;-118.227548;6;5;4000;4844
1848735118;6028 Acacia St;Los Angeles;90056;CA;33.984803;-118.363452;3;2;1616;6896
2937285893;8225 Hillside Ave;Los Angeles;90069;CA;34.101823;-118.368228;3;4;3335;9383
9398350703;8790 Appian Way;Los Angeles;90046;CA;34.105344;-118.380999;4;6;5736;11718
1467868962;4242 Beethoven St;Los Angeles;90066;CA;33.991794;-118.433782;4;4;3018;4321
1492911675;4231 Sunnyside Ave;Los Angeles;90066;CA;33.989266;-118.437826;4;4;2646;5750
1954129501;924 Linda Flora Dr;Los Angeles;90049;CA;34.084608;-118.464547;5;6;;81871
1990722730;754 E 94th St;Los Angeles;90002;CA;33.95087;-118.261095;3;1;893;5026
1958526882;755 Sarbonne Rd;Los Angeles;90077;CA;34.084662;-118.45168;6;10;15000;45459
2064206797;6552 4th Ave;Los Angeles;90043;CA;33.979866;-118.321326;2;1;851;4802
1028161350;2025 Pinehurst Rd;Los Angeles;90068;CA;34.106452;-118.341332;3;4;1839;3607
2991631009;2697 Merced St;Los Angeles;90065;CA;34.091543;-118.224201;2;1;1416;4123
2572500954;4132 Clayton Ave;Los Angeles;90027;CA;34.099749;-118.281823;3;2;1380;6569
1770565691;7410 W 85th St;Los Angeles;90045;CA;33.960406;-118.426877;3;2;1761;4948
1980627054;455 S Hamel Rd;Los Angeles;90048;CA;34.070669;-118.381956;4;5;2588;6504
1327809028;8100 Winsford Ave;Los Angeles;90045;CA;33.965024;-118.380869;3;1;981;6213
1933249200;5715 S Mullen Ave;Los Angeles;90043;CA;33.990383;-118.339133;3;2;1497;6403
1410563388;4749 Bonvue Ave;Los Angeles;90027;CA;34.114317;-118.29493;3;3;3425;6800
2246945681;903 Glendale Blvd;Los Angeles;90026;CA;34.074531;-118.26205;3;2;1321;7532
1575625620;6256 Tipton Way;Los Angeles;90042;CA;34.130775;-118.184133;2;1;704;8098
2516984847;10440 Hebron Ln;Los Angeles;90077;CA;34.104251;-118.446455;4;4;2603;5005
2298137714;737 N Formosa Ave;Los Angeles;90046;CA;34.084727;-118.346575;4;3;1880;7700
1119963569;7946 Oceanus Dr;Los Angeles;90046;CA;34.112052;-118.367696;4;6;7500;18879
1341939118;3003 Vineyard Ave;Los Angeles;90016;CA;34.027918;-118.3473;7;7;2661;11813
2225709169;3505 Purdue Ave;Los Angeles;90066;CA;34.015577;-118.425917;3;3;1178;6395
2612491162;4423 Noble Ave;Los Angeles;91403;CA;34.151308;-118.462318;2;2;1521;5000
2938742413;6535 Estrella Ave;Los Angeles;90044;CA;33.979575;-118.285051;3;1;1088;2370
1351918167;4261 Division St;Los Angeles;90065;CA;34.116784;-118.219145;3;2;1667;4754
2025239217;126 N Rossmore Ave;Los Angeles;90004;CA;34.073895;-118.326913;5;4;5955;20003
1169136943;3006 S Norton Ave;Los Angeles;90018;CA;34.027367;-118.332473;3;2;1235;4049
1667207637;3452 Mandeville Canyon Rd;Los Angeles;90049;CA;34.108463;-118.501625;3;3;2615;18848
1739514938;1740 Bel Air Rd;Los Angeles;90077;CA;34.102181;-118.447695;7;10;11246;43821
1068295302;5633 Spokane St;Los Angeles;90016;CA;34.027512;-118.369607;3;2;1347;5502
1910204327;3316 Shelby Dr;Los Angeles;90034;CA;34.031988;-118.401195;4;5;2586;5676
2224003159;7525 8th Ave;Los Angeles;90043;CA;33.971054;-118.326735;3;2;1562;4613
1658571385;442 W 88th Pl;Los Angeles;90003;CA;33.95658;-118.281818;2;1;1368;3598
9991791726;542 N Commonwealth Ave;Los Angeles;90004;CA;34.080663;-118.28527;3;3;2947;7501
1097262312;13317 Westcove Dr;Los Angeles;90049;CA;34.057609;-118.497145;4;5;;12632
1763810406;115 E 88th Pl;Los Angeles;90003;CA;33.956684;-118.273264;3;2;1116;3602
1915851080;3521 W 58th Pl;Los Angeles;90043;CA;33.98837;-118.333818;4;3;1600;6752
2490520955;1623 S Carmelina Ave;Los Angeles;90025;CA;34.035939;-118.463381;2;1;850;6094
1047687236;2522 S Genesee Ave;Los Angeles;90016;CA;34.033676;-118.369341;20;20;15869;6551
2835483561;1545 Cambria St;Los Angeles;90017;CA;34.05316;-118.271155;5;2;2282;5477
2264188440;852 N Vista St;Los Angeles;90046;CA;34.086846;-118.351906;5;6;5472;7000
1587103530;327 N Avenue 61;Los Angeles;90042;CA;34.114859;-118.190152;4;2;1631;10000
1767266693;1601 N Bundy Dr;Los Angeles;90049;CA;34.087025;-118.486264;4;3;2341;35828
1212383106;2163 Outpost Dr;Los Angeles;90068;CA;34.110867;-118.346322;4;5;3916;6042
2838539369;1051 W 18th St;Los Angeles;90015;CA;34.039721;-118.280145;3;1;2374;6205
1756001005;1836 Crenshaw Blvd;Los Angeles;90019;CA;34.040793;-118.330108;3;1;2252;7500
2869341856;210 W 119th St;Los Angeles;90061;CA;33.924398;-118.276575;3;1;1180;6751
1525697481;5904 Dauphin Ave;Los Angeles;90034;CA;34.033773;-118.373469;3;2;1287;4996
1487927485;2125 N Commonwealth Ave;Los Angeles;90027;CA;34.110829;-118.285436;2;1;887;2949
1531982127;6023 Hereford Dr;Los Angeles;90022;CA;34.01041;-118.143501;3;2;1236;4055
1047670789;1653 W 70th St;Los Angeles;90047;CA;33.976427;-118.306464;3;2;1330;5268
2746639873;4354 Coolidge Ave;Los Angeles;90066;CA;33.999874;-118.415016;2;1;990;5868
2943368465;347 N Rampart Blvd;Los Angeles;90026;CA;34.073896;-118.274317;2;1;1224;4000
2795787109;1601 N Orange Grove Ave;Los Angeles;90046;CA;34.100075;-118.360795;4;3;3215;10132
2876310587;11830 Ainsworth St;Los Angeles;90044;CA;33.925571;-118.289916;5;3;2065;6289
1984871977;858 E 102nd St;Los Angeles;90002;CA;33.943818;-118.258721;3;2;1161;5602
2322532385;10650 Somma Way;Los Angeles;90077;CA;34.090871;-118.449842;4;6;4587;32836
1911093635;741 S Orange Dr;Los Angeles;90036;CA;34.061059;-118.342553;3;2;1596;6216
1885846922;5502 S St Andrews Pl;Los Angeles;90062;CA;33.992184;-118.311007;3;2;1096;6049
1337633939;3206 Deronda Dr;Los Angeles;90068;CA;34.125684;-118.320965;4;4;3650;12114
9484743276;433W W 49th St;Los Angeles;90037;CA;33.998535;-118.281624;4;5;1649;6754
1743351404;8755 S San Pedro St;Los Angeles;90003;CA;33.957789;-118.269794;3;2;1898;2519
2806668764;1716 Courtney Ave;Los Angeles;90046;CA;34.102253;-118.357027;4;5;3800;7501
1472690789;712 Woodruff Ave;Los Angeles;90024;CA;34.0692;-118.432653;3;2;2012;9204
1352162827;1261 S Muirfield Rd;Los Angeles;90019;CA;34.050078;-118.33449;3;3;1488;4961
1823340564;3207 W 18th St;Los Angeles;90019;CA;34.041171;-118.319311;3;2;2056;6878
1154530161;8157 Laurel View Dr;Los Angeles;90069;CA;34.101664;-118.367348;4;5;5000;11347
2966204264;1354 N Doheny Dr;Los Angeles;90069;CA;34.095243;-118.391678;5;7;6470;14349
1101780937;1743 W 79th St;Los Angeles;90047;CA;33.96756;-118.308335;3;2;1428;5015
2319818269;542 W 103rd St;Los Angeles;90044;CA;33.942845;-118.284197;3;2;971;4123
2192545629;4410 S Wilton Pl;Los Angeles;90062;CA;34.003327;-118.314601;3;2;1318;5201
2002088843;9413 Clovis Ave;Los Angeles;90002;CA;33.950667;-118.256797;3;1;948;3000
1077110884;1931 W 68th St;Los Angeles;90047;CA;33.978023;-118.312233;2;1;1220;4056
2799607831;3958 Denker Ave;Los Angeles;90062;CA;34.01296;-118.304214;3;2;952;5497
2317796461;4225 Van Buren Pl;Los Angeles;90037;CA;34.006523;-118.297264;4;2;1645;5992
2624375146;1944 Lucile Ave;Los Angeles;90039;CA;34.095709;-118.272342;3;2;1360;5497
1131553277;2200 Hercules Dr;Los Angeles;90046;CA;34.110872;-118.364388;4;4;3404;10515
1220283486;2121 Whitley Ave;Los Angeles;90068;CA;34.109371;-118.332249;3;3;1535;3459
2278134126;837 S Kingsley Dr;Los Angeles;90005;CA;34.056718;-118.30339;8;4;2919;6756
2474118866;1405 Silver Lake Blvd;Los Angeles;90026;CA;34.084603;-118.271662;3;2;1371;4595
1784493004;8902 Hooper Ave;Los Angeles;90002;CA;33.955474;-118.253692;2;1;832;5140
2872520834;6512 Makee Ave;Los Angeles;90001;CA;33.980482;-118.24619;4;2;1628;7240
1189799945;2814 Nichols Canyon Pl;Los Angeles;90046;CA;34.12106;-118.360331;5;5;4266;6978
1877183461;12415 Promontory Rd;Los Angeles;90049;CA;34.103784;-118.483666;7;9;8729;37810
2962219957;6551 Kansas Ave;Los Angeles;90044;CA;33.97973;-118.293896;2;1;777;2183
1105784840;2803 Somerset Dr;Los Angeles;90016;CA;34.030976;-118.337586;2;2;1372;3646
2448795695;10711 Lou Dillon Ave;Los Angeles;90059;CA;33.938568;-118.235115;4;2;1457;5203
2559694768;4401 W 58th Pl;Los Angeles;90043;CA;33.988221;-118.351934;2;2;1429;4986
2541923285;1708 E 112th St;Los Angeles;90059;CA;33.932772;-118.243072;5;2;1481;3419
2435752615;1938 E 113th St;Los Angeles;90059;CA;33.932191;-118.237599;2;1;824;6859
2679173751;1424 W 113th St;Los Angeles;90047;CA;33.931623;-118.301218;4;2;1671;5249
2247773755;1496 W 47th St;Los Angeles;90062;CA;34.000744;-118.303446;4;3;1325;3814
2478739843;1435 Elevado St;Los Angeles;90026;CA;34.0853;-118.273154;3;2;1343;4940
1579243960;9133 Oriole Way;Los Angeles;90069;CA;34.096877;-118.389381;6;10;;19950
1875039798;1436 W 54th St;Los Angeles;90062;CA;33.992975;-118.301541;5;2;1521;5248
2107410620;168 S Ardmore Ave;Los Angeles;90004;CA;34.071781;-118.301286;4;5;2854;8007
1019233726;8655 Appian Way;Los Angeles;90046;CA;34.107529;-118.381177;3;3;1559;18953
1140145507;1853 Sunset Plaza Dr;Los Angeles;90069;CA;34.101217;-118.382925;5;8;5063;28758
1717516659;1404 N Kenter Ave;Los Angeles;90049;CA;34.080544;-118.493451;3;3;2423;36285
1196491612;8818 Thrasher Ave;Los Angeles;90069;CA;34.099961;-118.38485;5;6;4817;13255
2062902489;6418 2nd Ave;Los Angeles;90043;CA;33.981342;-118.319368;2;2;1296;4801
1356644644;107 Delfern Dr;Los Angeles;90077;CA;34.079688;-118.4291;10;19;21000;81915
1807599815;1305 Casiano Rd;Los Angeles;90049;CA;34.086147;-118.471976;6;7;4805;7701
1382129474;2265 Canyon Dr;Los Angeles;90068;CA;34.111943;-118.317378;4;3;2680;5001
9019025507;W Blvd;Los Angeles;90028;CA;34.09829;-118.329756;3;5;6424;26702
2270510260;356 S Hudson Ave;Los Angeles;90020;CA;34.06721;-118.331692;9;14;13300;37056
1624228633;1437 Alvira St;Los Angeles;90035;CA;34.05169;-118.374303;3;2;1400;2601
1145490739;7728 Woodrow Wilson Dr;Los Angeles;90046;CA;34.121432;-118.364898;4;5;;44427
2846732801;1665 E 64th St;Los Angeles;90001;CA;33.981499;-118.243589;2;1;722;5055
1986691711;3937 Van Horne Ave;Los Angeles;90032;CA;34.090278;-118.171651;3;1;793;3065
1924159459;3610 Latrobe St;Los Angeles;90031;CA;34.088007;-118.197995;3;2;1268;4923
2825014980;2923 Acresite St;Los Angeles;90039;CA;34.110622;-118.259467;4;2;1718;6373
1748857317;694 N Tigertail Rd;Los Angeles;90049;CA;34.073329;-118.48173;5;5;4011;16980
1555613809;724 Onarga Ave;Los Angeles;90042;CA;34.12776;-118.189623;5;3;1724;4839
2896069760;1448 Queens Way;Los Angeles;90069;CA;34.096341;-118.375623;4;6;4593;7353
9639152367;7419 Waring Ave;Los Angeles;90046;CA;34.085476;-118.351723;6;3;2712;7663
2017160731;1046 S Victoria Ave;Los Angeles;90019;CA;34.053757;-118.324443;3;3;2770;8590
1175070451;12044 Marshall St;Los Angeles;90230;CA;33.990995;-118.414813;4;2;1645;4469
2213424003;2056 W 94th St;Los Angeles;90047;CA;33.951011;-118.315368;3;2;1745;5001
2683806101;646 W 60th St;Los Angeles;90044;CA;33.984815;-118.285456;2;1;1204;5379
2995942486;1529 Oriole Ln;Los Angeles;90069;CA;34.099974;-118.388792;3;3;2677;5693
2806676988;1151 E 22nd St;Los Angeles;90011;CA;34.022969;-118.254098;7;3;2560;6000
1088115768;2341 Zorada Ct;Los Angeles;90046;CA;34.114072;-118.361367;5;5;6300;40641
1835808207;8917 Bandera St;Los Angeles;90002;CA;33.955269;-118.240008;2;1;880;5362
1028316283;1655 Silverwood Ter;Los Angeles;90026;CA;34.088638;-118.267636;4;3;2115;5815
2193365479;1421 W 45th St;Los Angeles;90062;CA;34.00305;-118.300968;2;1;1129;5669
1194143858;1492 Blue Jay Way;Los Angeles;90069;CA;34.099497;-118.386419;3;3;2413;10568
1749247646;6531 Pollard St;Los Angeles;90042;CA;34.119139;-118.175835;2;1;600;5721
1023261597;6806 S Van Ness Ave;Los Angeles;90047;CA;33.977636;-118.317466;5;2;1717;5001
1559179967;3769 Prestwick Dr;Los Angeles;90027;CA;34.118906;-118.280176;4;4;3160;7858
2183097749;537 N Norton Ave;Los Angeles;90004;CA;34.08138;-118.317282;2;1;1180;4848
9116339449;6561 Pickwick St;Los Angeles;90042;CA;34.123783;-118.174743;3;4;2226;6266
1432480837;10560 Wyton Dr;Los Angeles;90024;CA;34.073741;-118.436942;5;5;4588;8542
1761986301;801 Tarcuto Way;Los Angeles;90077;CA;34.083267;-118.455933;7;7;7473;108621
2635546705;1040 W 60th St;Los Angeles;90044;CA;33.985612;-118.293023;2;1;1399;5754
2331768041;10836 Lawler St;Los Angeles;90034;CA;34.023335;-118.415302;3;3;1386;4917
2271735756;5019 S Budlong Ave;Los Angeles;90037;CA;33.997151;-118.296192;3;2;1206;5940
2503398524;1254 N Cherokee Ave;Los Angeles;90038;CA;34.094144;-118.334936;3;2;1270;5120
2867923641;425 E 92nd St;Los Angeles;90003;CA;33.953182;-118.266391;2;1;936;5128
1858354102;8720 Graham Ave;Los Angeles;90002;CA;33.957702;-118.242766;3;1;1000;5046
1579757065;5937 Northside Dr;Los Angeles;90022;CA;34.014642;-118.144269;3;2;1395;5275
2377058756;10369 Bandera St;Los Angeles;90002;CA;33.941807;-118.239929;4;2;1350;6308
2795302652;1629 N Fairfax Ave;Los Angeles;90046;CA;34.100858;-118.361919;4;2;2317;8189
2726034956;824 W 112th St;Los Angeles;90044;CA;33.933187;-118.289507;2;1;767;3110
1155126416;1622 Sunset Plaza Dr;Los Angeles;90069;CA;34.10095;-118.381187;3;2;1980;4831
1646445432;6401 Elder St;Los Angeles;90042;CA;34.122185;-118.176746;4;2;3158;15098
1793242519;2776 Wright Ln;Los Angeles;90068;CA;34.119496;-118.33984;3;4;2194;2810
1138112083;2460 Achilles Dr;Los Angeles;90046;CA;34.11589;-118.368541;5;3;3344;8237
1303105986;1542 N Easterly Ter;Los Angeles;90026;CA;34.087452;-118.268475;4;4;2015;3751
1664206766;351 Vista Pl;Los Angeles;90042;CA;34.121539;-118.181859;3;2;796;4800
1387985302;271 S Mapleton Dr;Los Angeles;90024;CA;34.078231;-118.432662;8;12;31450;61019
2921998633;12205 S Halldale Ave;Los Angeles;90047;CA;33.921903;-118.302499;3;2;1348;4996
1046018492;11845 Pacific Ave;Los Angeles;90066;CA;34.006862;-118.426091;2;2;1673;7000
1953881479;7862 Crenshaw Blvd;Los Angeles;90043;CA;33.967699;-118.330516;2;2;1557;4857
1572890227;1753 Viewmont Dr;Los Angeles;90069;CA;34.101986;-118.380544;0;0;;35719
2167661425;1125 W 95th St;Los Angeles;90044;CA;33.950058;-118.294795;2;1;894;9231
1047000002;1851 W 71st St;Los Angeles;90047;CA;33.975621;-118.310743;3;2;1206;4549
1461256443;4586 Jessica Dr;Los Angeles;90065;CA;34.112462;-118.218537;3;2;1075;5136
1882726029;9225 Hickory St;Los Angeles;90002;CA;33.952503;-118.23546;5;2;1406;3376
2044551198;1353 Hauser Blvd;Los Angeles;90019;CA;34.049817;-118.356538;3;2;1800;4877
1790386098;3514 Whiteside St;Los Angeles;90063;CA;34.056055;-118.188108;4;2;1696;5857
1007329688;6836 Alta Loma Ter;Los Angeles;90068;CA;34.109304;-118.337532;2;1;1144;4208
9219714618;2181 N Beverly Glen Blvd;Los Angeles;90077;CA;34.108687;-118.446924;4;3;3778;13765
1422823883;4807 Bonvue Ave;Los Angeles;90027;CA;34.113516;-118.29546;6;6;4267;6312
2188781768;4610 5th Ave;Los Angeles;90043;CA;34.001452;-118.322162;4;3;1806;6750
1707232727;1132 Camulos St;Los Angeles;90023;CA;34.026702;-118.212964;2;2;700;5044
2001220599;3712 Broadlawn Dr;Los Angeles;90068;CA;34.130738;-118.358323;6;7;5646;14253
2524868782;10580 Wilkins Ave;Los Angeles;90024;CA;34.057353;-118.430694;3;2;2213;6508
2796010705;1646 N Curson Ave;Los Angeles;90046;CA;34.10122;-118.354786;2;2;1256;4729
1828325976;351 S Wilton Pl;Los Angeles;90020;CA;34.067429;-118.31439;3;1;2063;6630
2145579169;808 S Ridgeley Dr;Los Angeles;90036;CA;34.060312;-118.350978;5;6;4733;6734
2844505068;2643 Glendale Blvd;Los Angeles;90039;CA;34.105778;-118.261112;3;1;1380;15499
2836987039;546 N Martel Ave;Los Angeles;90036;CA;34.081681;-118.350847;2;2;1431;4730
2427481502;10300 Clusterberry Ct;Los Angeles;90077;CA;34.125146;-118.444043;3;3;2095;404250
2933338852;6563 Kansas Ave;Los Angeles;90044;CA;33.979448;-118.293896;2;1;652;2547
2169897382;169 W Colden Ave;Los Angeles;90003;CA;33.949449;-118.276475;3;2;1880;6111
1677846100;357 Marie Ave;Los Angeles;90042;CA;34.121738;-118.18137;2;2;802;7187
1959521690;5415 5th Ave;Los Angeles;90043;CA;33.9926;-118.322848;3;1;1404;5401
2045586421;201 N Rossmore Ave;Los Angeles;90004;CA;34.074638;-118.327808;5;7;6918;19998
2936469191;1201 W 67th St;Los Angeles;90044;CA;33.978697;-118.296018;3;1;792;2875
2925736599;1035 W 66th St;Los Angeles;90044;CA;33.979361;-118.293133;2;2;708;3000
2133244142;1071 S Point View St;Los Angeles;90035;CA;34.056577;-118.368288;3;2;1964;6460
1984859382;3624 Ashwood Ave;Los Angeles;90066;CA;34.002172;-118.447469;3;1;1174;4901
1094493260;5637 W Jefferson Blvd;Los Angeles;90016;CA;34.02671;-118.369932;6;4;3788;7201
2254611093;823 N Citrus Ave;Los Angeles;90038;CA;34.085974;-118.339946;5;6;4795;6003
2367071484;1559 E 108th St;Los Angeles;90059;CA;33.938132;-118.247116;2;1;1144;3846
1267760297;2613 Lake Hollywood Dr;Los Angeles;90068;CA;34.128606;-118.328097;4;3;2893;11966
1918291036;2407 Guthrie Dr;Los Angeles;90034;CA;34.041102;-118.394059;4;4;3321;9448
1432180784;214 E 85th St;Los Angeles;90003;CA;33.960746;-118.271275;2;1;1203;5202
2195686117;3268 Dos Palos Dr;Los Angeles;90068;CA;34.128664;-118.348809;4;3;2059;11787
2170158947;7317 Caverna Dr;Los Angeles;90068;CA;34.121698;-118.352258;5;5;3617;8679
2424414323;1842 W 42nd St;Los Angeles;90062;CA;34.007004;-118.312877;3;2;2136;5750
1237503500;1009 E 76th Pl;Los Angeles;90001;CA;33.970544;-118.257327;3;2;1323;5743
1346833797;1503 Crenshaw Blvd;Los Angeles;90019;CA;34.045826;-118.328215;3;2;2200;7183
1167310912;2523 S Victoria Ave;Los Angeles;90016;CA;34.033155;-118.336623;4;2;2003;6639
1315199841;3095 Hollyridge Dr;Los Angeles;90068;CA;34.125154;-118.317544;3;2;1502;6286
2289492015;517 N Martel Ave;Los Angeles;90036;CA;34.080785;-118.351431;3;1;1210;5597
1351691423;1020 Mark St;Los Angeles;90033;CA;34.057787;-118.211989;4;3;1678;4605
1896146843;1248 N Bonnie Beach Pl;Los Angeles;90063;CA;34.053272;-118.179099;2;2;1451;5716
2251250860;14210 Mulholland Dr;Los Angeles;90077;CA;34.130042;-118.442698;4;3;2200;7144
1073083013;2070 Stanley Hills Dr;Los Angeles;90046;CA;34.108617;-118.377364;2;2;919;2662
2785780514;2522 Zorada Dr;Los Angeles;90046;CA;34.117352;-118.360887;3;2;1550;11008
1552305364;2630 Cullen St;Los Angeles;90034;CA;34.033206;-118.376992;6;3;3040;6000
1390588843;2191 Ponet Dr;Los Angeles;90068;CA;34.110674;-118.309636;3;3;1926;8028
1318375670;3306 Beswick St;Los Angeles;90023;CA;34.024445;-118.205268;2;1;1098;5624
2213419631;7607 8th Ave;Los Angeles;90043;CA;33.970637;-118.326736;3;2;1678;4500
1056611466;8508 Allenwood Rd;Los Angeles;90046;CA;34.118463;-118.38221;4;4;2441;18609
1452448290;828 Cresthaven Dr;Los Angeles;90042;CA;34.121831;-118.177863;3;3;2580;6329
1241424648;4100 Shelburn Ct;Los Angeles;90065;CA;34.093299;-118.210408;5;3;1593;4756
1193614369;6564 Bradley Pl;Los Angeles;90056;CA;33.980342;-118.370975;3;2;1872;5323
2821511982;2501 Silver Lake Ter;Los Angeles;90039;CA;34.103175;-118.262214;3;4;2523;9026
1212494904;7431 Franklin Ave;Los Angeles;90046;CA;34.1037;-118.351669;4;3;3100;9008
1424141490;7901 Beland Ave;Los Angeles;90045;CA;33.970125;-118.404649;3;2;1874;8137
2626977464;1524 Club View Dr;Los Angeles;90024;CA;34.063332;-118.421224;4;3;3033;6904
1154445938;2445 Hines Dr;Los Angeles;90065;CA;34.11221;-118.228071;3;3;1894;5551
1424416873;4275 Moore St;Los Angeles;90066;CA;33.991417;-118.432796;4;4;2342;4434
2558534449;3810 Hauser Blvd;Los Angeles;90008;CA;34.017964;-118.365741;3;2;2226;7022
2920129189;540 Crestline Dr;Los Angeles;90049;CA;34.068583;-118.477382;6;10;11412;23318
1648735102;281 Bentley Cir;Los Angeles;90049;CA;34.076778;-118.45774;9;13;20000;50277
1411833579;701 E 84th St;Los Angeles;90001;CA;33.963001;-118.26277;1;1;537;1700
1034796520;1232 1/8 N Cahuenga Blvd;Los Angeles;90038;CA;34.093511;-118.328569;2;1;760;1228
1398695149;2751 S Harcourt Ave;Los Angeles;90016;CA;34.029338;-118.348719;3;2;1365;5205
2511069011;1106 Sunset Vale Ave;Los Angeles;90069;CA;34.091222;-118.393607;4;4;3437;5493
1731687164;125 E 90th St;Los Angeles;90003;CA;33.954934;-118.272879;1;1;752;5325
2893796538;8240 Mannix Dr;Los Angeles;90046;CA;34.105546;-118.370435;2;1;1232;4099
1377869784;4918 Glacier Dr;Los Angeles;90041;CA;34.136047;-118.191223;4;2;1850;9784
2388987252;2492 Angelo Dr;Los Angeles;90077;CA;34.116197;-118.443091;4;4;4100;179668
2515451871;11708 Tennessee Ave;Los Angeles;90064;CA;34.031862;-118.446394;2;1;1064;3204
1715513745;327 W 92nd St;Los Angeles;90003;CA;33.953028;-118.279295;3;2;995;4263
1001308808;9240 Robin Dr;Los Angeles;90069;CA;34.102098;-118.390722;4;8;7675;13499
2126334198;3537 Multiview Dr;Los Angeles;90068;CA;34.129769;-118.361851;2;3;2530;7749
1905489222;504 Montecito Dr;Los Angeles;90031;CA;34.092957;-118.201905;1;1;966;4391
1195597230;2100 Sunset Plaza Dr;Los Angeles;90069;CA;34.106041;-118.383594;6;11;10466;95279
2705967964;11176 S Manhattan Pl;Los Angeles;90047;CA;33.931661;-118.310583;4;2;1676;7405
2040466466;5301 Huntington Dr N;Los Angeles;90032;CA;34.090769;-118.165622;2;1;852;6056
2527056100;9410 Sierra Mar Pl;Los Angeles;90069;CA;34.096357;-118.394737;3;5;7217;11095
2349647470;1177 E 54th St;Los Angeles;90011;CA;33.994175;-118.254644;3;1;1484;5118
2239481120;7215 Clinton St;Los Angeles;90036;CA;34.082002;-118.346734;3;1;1129;2779
2457412351;807 N Laurel Ave;Los Angeles;90046;CA;34.085754;-118.365139;5;6;4062;6551
2576496633;3840 S Cochran Ave;Los Angeles;90008;CA;34.016817;-118.361225;6;5;4574;6796
1134803637;2725 Folsom St;Los Angeles;90033;CA;34.046608;-118.202104;4;2;1228;5850
1906728352;10731 Grape St;Los Angeles;90059;CA;33.938026;-118.237194;1;1;448;5201
1072872716;5830 Shenandoah Ave;Los Angeles;90056;CA;33.987608;-118.377765;3;3;2290;7998
2906925550;1949 Federal Ave;Los Angeles;90025;CA;34.038878;-118.449171;5;4;3648;7373
1468988163;208 W 126th St;Los Angeles;90061;CA;33.918538;-118.276344;3;2;1495;8999
1007354114;1121 Marietta St;Los Angeles;90023;CA;34.027646;-118.214218;3;1;1058;4999
